SSC-HYGROTERM-LOGFILE als CSV-Liste
Spalten:
Datum-Zeit T:M:YYYY Std:Min:Sek, Raumtemperatur in °C, Relative Luftfeute in %, Luftdruck in hPa, Taupunkt 100%, Absulute Luftfeuchte in g/m³,Lipo Spannung in V
3.11.2018 8:31:45,19.63,56.0,986.32,10.62,9.47,4.13
3.11.2018 8:32:44,19.63,56.1,986.33,10.64,9.49,4.14
3.11.2018 8:33:43,19.63,56.0,986.31,10.62,9.47,4.13
3.11.2018 8:34:42,19.64,55.9,986.31,10.61,9.47,4.12
3.11.2018 8:35:42,19.65,55.9,986.33,10.61,9.47,4.11
3.11.2018 8:36:41,19.66,55.8,986.39,10.60,9.46,4.11
3.11.2018 8:37:40,19.66,55.8,986.41,10.60,9.46,4.10
3.11.2018 8:38:39,19.66,55.8,986.45,10.59,9.45,3.96
3.11.2018 8:39:38,19.67,55.8,986.44,10.60,9.46,3.89
3.11.2018 8:40:37,19.67,55.8,986.45,10.61,9.47,3.89
3.11.2018 8:41:36,19.67,56.0,986.45,10.66,9.50,3.88
3.11.2018 8:42:35,19.68,56.1,986.46,10.68,9.51,3.89
3.11.2018 8:43:34,19.69,56.1,986.48,10.70,9.52,3.88
3.11.2018 8:44:33,19.70,56.1,986.52,10.72,9.53,3.88
3.11.2018 8:45:32,19.70,56.1,986.51,10.72,9.53,3.88
3.11.2018 8:46:31,19.71,56.1,986.53,10.73,9.54,3.88
3.11.2018 8:47:30,19.71,56.1,986.57,10.73,9.54,3.88
3.11.2018 8:48:29,19.72,56.1,986.58,10.73,9.54,3.88
3.11.2018 8:49:28,19.72,56.1,986.58,10.73,9.54,3.88
3.11.2018 8:50:27,19.73,56.1,986.57,10.74,9.54,3.88
3.11.2018 8:51:26,19.73,56.1,986.59,10.74,9.54,3.88
3.11.2018 8:52:25,19.73,56.1,986.61,10.73,9.54,3.88
3.11.2018 8:53:24,19.73,56.1,986.61,10.73,9.54,3.88
3.11.2018 8:54:23,19.73,56.1,986.64,10.73,9.54,3.88
3.11.2018 8:55:23,19.73,56.1,986.62,10.73,9.54,3.88
3.11.2018 8:56:22,19.74,56.0,986.62,10.73,9.54,3.87
3.11.2018 8:57:21,19.74,56.1,986.63,10.73,9.54,3.87
3.11.2018 8:58:20,19.73,56.0,986.64,10.72,9.53,3.88
3.11.2018 8:59:19,19.74,56.0,986.64,10.73,9.54,3.88
3.11.2018 9:0:18,19.74,56.0,986.68,10.73,9.54,3.88
3.11.2018 9:1:17,19.73,56.0,986.68,10.71,9.53,3.88
3.11.2018 9:2:16,19.73,56.0,986.70,10.72,9.53,3.88
3.11.2018 9:3:15,19.73,56.0,986.71,10.71,9.53,3.88
3.11.2018 9:4:14,19.73,56.0,986.70,10.71,9.53,3.87
3.11.2018 9:5:13,19.72,56.0,986.67,10.71,9.52,3.87
3.11.2018 9:6:12,19.72,56.0,986.64,10.69,9.52,3.88
3.11.2018 9:7:11,19.72,56.0,986.63,10.70,9.52,3.88
3.11.2018 9:8:10,19.71,56.0,986.64,10.70,9.52,3.88
3.11.2018 9:9:9,19.71,56.0,986.63,10.70,9.52,3.88
3.11.2018 9:10:8,19.70,56.0,986.64,10.68,9.51,3.88
3.11.2018 9:11:7,19.70,56.0,986.67,10.69,9.51,3.88
3.11.2018 9:12:6,19.70,56.0,986.64,10.69,9.51,3.88
3.11.2018 9:13:5,19.70,56.0,986.67,10.68,9.51,3.87
3.11.2018 9:14:4,19.69,56.0,986.64,10.67,9.50,3.87
3.11.2018 9:15:3,19.69,56.0,986.66,10.68,9.51,3.87
3.11.2018 9:16:2,19.68,56.0,986.68,10.67,9.50,3.87
3.11.2018 9:17:1,19.68,56.0,986.66,10.67,9.50,3.87
3.11.2018 9:18:0,19.68,56.0,986.65,10.67,9.50,3.87
3.11.2018 9:18:59,19.67,56.0,986.66,10.66,9.50,3.87
3.11.2018 9:19:58,19.67,56.0,986.70,10.66,9.50,3.87
3.11.2018 9:20:57,19.66,56.1,986.72,10.66,9.50,3.87
3.11.2018 9:21:56,19.66,56.0,986.75,10.65,9.49,3.87
3.11.2018 9:22:55,19.66,56.0,986.78,10.66,9.49,3.87
3.11.2018 9:23:54,19.65,56.0,986.81,10.64,9.49,3.87
3.11.2018 9:24:53,19.65,56.0,986.86,10.65,9.49,3.87
3.11.2018 9:25:52,19.65,56.0,986.85,10.65,9.49,3.87
3.11.2018 9:26:51,19.65,56.0,986.88,10.65,9.49,3.87
3.11.2018 9:27:49,19.64,56.0,986.90,10.64,9.48,3.87
3.11.2018 9:28:48,19.64,56.0,986.91,10.64,9.48,3.88
3.11.2018 9:29:47,19.63,56.1,986.89,10.63,9.48,3.87
3.11.2018 9:30:46,19.64,56.0,986.92,10.64,9.48,3.87
3.11.2018 9:31:45,19.63,56.0,986.90,10.62,9.48,3.87
3.11.2018 9:32:44,19.63,56.0,986.90,10.62,9.47,3.87
3.11.2018 9:33:43,19.63,56.0,986.90,10.62,9.47,3.87
3.11.2018 9:34:42,19.63,56.0,986.89,10.63,9.48,3.87
3.11.2018 9:35:41,19.62,56.0,986.88,10.62,9.47,3.87
3.11.2018 9:36:40,19.62,56.0,986.84,10.61,9.47,3.87
3.11.2018 9:37:39,19.62,56.0,986.82,10.61,9.47,3.87
3.11.2018 9:38:38,19.62,56.0,986.84,10.61,9.47,3.87
3.11.2018 9:39:37,19.62,56.0,986.85,10.60,9.46,3.87
3.11.2018 9:40:36,19.62,56.0,986.87,10.60,9.46,3.87
3.11.2018 9:41:35,19.62,56.0,986.84,10.61,9.47,3.87
3.11.2018 9:42:34,19.62,56.0,986.87,10.60,9.46,3.87
3.11.2018 9:43:33,19.63,56.0,986.92,10.62,9.47,3.87
3.11.2018 9:44:32,19.63,56.0,986.94,10.61,9.47,3.87
3.11.2018 9:45:31,19.63,56.0,986.98,10.62,9.47,3.87
3.11.2018 9:46:30,19.63,56.0,987.03,10.62,9.47,3.87
3.11.2018 9:47:29,19.64,56.0,987.04,10.63,9.48,3.87
3.11.2018 9:48:28,19.65,56.0,987.05,10.65,9.49,3.87
3.11.2018 9:49:27,19.66,56.0,987.03,10.65,9.49,3.87
3.11.2018 9:50:26,19.66,56.0,987.05,10.65,9.49,3.87
3.11.2018 9:51:25,19.68,56.0,987.05,10.66,9.50,3.87
3.11.2018 9:52:24,19.69,56.0,987.10,10.67,9.50,3.87
3.11.2018 9:53:23,19.70,56.0,987.12,10.68,9.51,3.87
3.11.2018 9:54:22,19.71,56.0,987.13,10.68,9.51,3.87
3.11.2018 9:55:21,19.71,56.0,987.10,10.69,9.51,3.87
3.11.2018 9:56:20,19.73,56.0,987.09,10.70,9.52,3.87
3.11.2018 9:57:19,19.73,56.0,987.08,10.70,9.52,3.87
3.11.2018 9:58:18,19.74,55.9,987.03,10.71,9.52,3.87
3.11.2018 9:59:17,19.76,55.9,987.02,10.72,9.53,3.86
3.11.2018 10:0:16,19.77,55.9,987.02,10.72,9.53,3.87
3.11.2018 10:1:15,19.77,55.9,987.01,10.72,9.53,3.87
3.11.2018 10:2:14,19.78,55.9,987.04,10.72,9.53,3.87
3.11.2018 10:3:13,19.79,55.8,987.04,10.72,9.53,3.87
3.11.2018 10:4:12,19.80,55.8,987.03,10.74,9.54,3.87
3.11.2018 10:5:11,19.80,55.8,987.02,10.73,9.54,3.87
3.11.2018 10:6:10,19.81,55.8,987.04,10.73,9.54,3.87
3.11.2018 10:7:9,19.81,55.8,987.02,10.73,9.53,3.86
3.11.2018 10:8:8,19.81,55.8,987.01,10.72,9.53,3.87
3.11.2018 10:9:7,19.81,55.8,987.04,10.72,9.53,3.87
3.11.2018 10:10:6,19.81,55.7,987.01,10.71,9.52,3.87
3.11.2018 10:11:6,19.81,55.7,987.01,10.71,9.52,3.87
3.11.2018 10:12:5,19.81,55.7,987.03,10.71,9.52,3.87
3.11.2018 10:13:4,19.81,55.7,987.04,10.71,9.52,3.86
3.11.2018 10:14:3,19.81,55.7,987.06,10.70,9.52,3.86
3.11.2018 10:15:2,19.81,55.7,987.04,10.69,9.51,3.87
3.11.2018 10:16:1,19.82,55.7,987.06,10.70,9.52,3.87
3.11.2018 10:17:0,19.82,55.6,987.06,10.69,9.51,3.87
3.11.2018 10:17:59,19.82,55.6,987.11,10.68,9.50,3.87
3.11.2018 10:18:58,19.83,55.6,987.12,10.69,9.51,3.87
3.11.2018 10:19:57,19.83,55.6,987.12,10.69,9.51,3.87
3.11.2018 10:20:56,19.83,55.6,987.16,10.69,9.51,3.87
3.11.2018 10:21:55,19.83,55.6,987.16,10.68,9.51,3.87
3.11.2018 10:22:54,19.83,55.5,987.15,10.67,9.50,3.87
3.11.2018 10:23:53,19.83,55.6,987.18,10.69,9.51,3.87
3.11.2018 10:24:52,19.82,55.5,987.15,10.67,9.50,3.87
3.11.2018 10:25:51,19.82,55.5,987.18,10.67,9.50,3.87
3.11.2018 10:26:50,19.82,55.5,987.18,10.67,9.50,3.87
3.11.2018 10:27:49,19.82,55.5,987.20,10.66,9.49,3.87
3.11.2018 10:28:48,19.82,55.5,987.19,10.66,9.49,3.87
3.11.2018 10:29:47,19.81,55.5,987.21,10.66,9.49,3.87
3.11.2018 10:30:46,19.81,55.5,987.26,10.66,9.49,3.87
3.11.2018 10:31:45,19.81,55.5,987.22,10.66,9.49,3.86
3.11.2018 10:32:44,19.80,55.5,987.23,10.65,9.48,3.86
3.11.2018 10:33:43,19.80,55.5,987.24,10.64,9.48,3.87
3.11.2018 10:34:42,19.80,55.5,987.24,10.65,9.48,3.87
3.11.2018 10:35:41,19.79,55.5,987.25,10.64,9.48,3.87
3.11.2018 10:36:40,19.78,55.5,987.27,10.63,9.48,3.86
3.11.2018 10:37:39,19.78,55.5,987.28,10.64,9.48,3.86
3.11.2018 10:38:38,19.77,55.5,987.26,10.63,9.47,3.86
3.11.2018 10:39:37,19.77,55.5,987.25,10.62,9.47,3.86
3.11.2018 10:40:36,19.77,55.5,987.24,10.62,9.47,3.87
3.11.2018 10:41:35,19.77,55.5,987.26,10.62,9.47,3.87
3.11.2018 10:42:34,19.76,55.5,987.28,10.62,9.46,3.86
3.11.2018 10:43:33,19.76,55.5,987.30,10.61,9.46,3.86
3.11.2018 10:44:32,19.76,55.5,987.30,10.61,9.46,3.87
3.11.2018 10:45:31,19.76,55.5,987.33,10.62,9.46,3.86
3.11.2018 10:46:30,19.76,55.5,987.35,10.61,9.46,3.87
3.11.2018 10:47:29,19.76,55.5,987.33,10.61,9.46,3.86
3.11.2018 10:48:28,19.75,55.5,987.32,10.60,9.45,3.86
3.11.2018 10:49:27,19.75,55.5,987.31,10.60,9.46,3.86
3.11.2018 10:50:26,19.75,55.5,987.33,10.60,9.45,3.86
3.11.2018 10:51:25,19.75,55.5,987.33,10.60,9.45,3.86
3.11.2018 10:52:24,19.75,55.5,987.32,10.60,9.45,3.86
3.11.2018 10:53:23,19.75,55.5,987.33,10.60,9.46,3.86
3.11.2018 10:54:22,19.74,55.5,987.31,10.58,9.45,3.86
3.11.2018 10:55:21,19.74,55.5,987.29,10.59,9.45,3.86
3.11.2018 10:56:20,19.73,55.5,987.26,10.58,9.45,3.86
3.11.2018 10:57:19,19.73,55.5,987.23,10.58,9.44,3.86
3.11.2018 10:58:18,19.73,55.5,987.22,10.58,9.45,3.86
3.11.2018 10:59:18,19.73,55.5,987.22,10.58,9.45,3.86
3.11.2018 11:0:17,19.73,55.5,987.20,10.58,9.45,3.87
3.11.2018 11:1:16,19.73,55.5,987.18,10.58,9.44,3.86
3.11.2018 11:2:15,19.73,55.5,987.17,10.59,9.45,3.86
3.11.2018 11:3:14,19.73,55.5,987.16,10.59,9.45,3.86
3.11.2018 11:4:13,19.73,55.5,987.17,10.59,9.45,3.86
3.11.2018 11:5:12,19.73,55.5,987.17,10.58,9.45,3.86
3.11.2018 11:6:11,19.73,55.5,987.16,10.58,9.44,3.86
3.11.2018 11:7:10,19.73,55.5,987.15,10.59,9.45,3.86
3.11.2018 11:8:9,19.74,55.6,987.15,10.60,9.46,3.86
3.11.2018 11:9:8,19.74,55.6,987.15,10.60,9.46,3.86
3.11.2018 11:10:7,19.74,55.6,987.15,10.60,9.46,3.86
3.11.2018 11:11:6,19.75,55.5,987.14,10.60,9.46,3.86
3.11.2018 11:12:5,19.75,55.6,987.15,10.62,9.47,3.85
3.11.2018 11:13:4,19.76,55.6,987.15,10.62,9.47,3.85
3.11.2018 11:14:3,19.76,55.6,987.16,10.62,9.47,3.85
3.11.2018 11:15:2,19.77,55.6,987.10,10.63,9.47,3.85
3.11.2018 11:16:1,19.78,55.6,987.08,10.64,9.48,3.86
3.11.2018 11:17:0,19.79,55.5,987.10,10.64,9.48,3.86
3.11.2018 11:17:59,19.80,55.5,987.07,10.64,9.48,3.86
3.11.2018 11:18:58,19.82,55.5,987.05,10.66,9.49,3.86
3.11.2018 11:19:57,19.83,55.5,987.10,10.66,9.49,3.86
3.11.2018 11:20:56,19.84,55.5,987.09,10.67,9.49,3.86
3.11.2018 11:21:55,19.85,55.4,987.11,10.67,9.50,3.86
3.11.2018 11:22:54,19.85,55.5,987.11,10.68,9.50,3.86
3.11.2018 11:23:53,19.86,55.4,987.09,10.68,9.50,3.86
3.11.2018 11:24:52,19.86,55.4,987.11,10.68,9.50,3.85
3.11.2018 11:25:51,19.87,55.4,987.10,10.68,9.51,3.85
3.11.2018 11:26:50,19.88,55.4,987.07,10.68,9.50,3.85
3.11.2018 11:27:49,19.88,55.4,987.05,10.68,9.50,3.85
3.11.2018 11:28:48,19.89,55.4,987.05,10.69,9.51,3.85
3.11.2018 11:29:47,19.89,55.4,987.07,10.69,9.51,3.85
3.11.2018 11:30:46,19.90,55.4,987.06,10.70,9.51,3.85
3.11.2018 11:31:45,19.90,55.3,987.04,10.69,9.51,3.85
3.11.2018 11:32:44,19.90,55.3,987.04,10.69,9.51,3.85
3.11.2018 11:33:43,19.90,55.3,987.02,10.68,9.50,3.85
3.11.2018 11:34:42,19.90,55.3,987.02,10.68,9.50,3.85
3.11.2018 11:35:41,19.91,55.3,987.02,10.68,9.50,3.85
3.11.2018 11:36:40,19.91,55.3,987.01,10.68,9.50,3.85
3.11.2018 11:37:39,19.91,55.3,987.01,10.68,9.50,3.85
3.11.2018 11:38:38,19.91,55.2,986.98,10.67,9.49,3.85
3.11.2018 11:39:37,19.91,55.3,986.99,10.68,9.50,3.86
3.11.2018 11:40:36,19.91,55.2,986.97,10.67,9.49,3.85
3.11.2018 11:41:35,19.91,55.2,986.91,10.66,9.49,3.85
3.11.2018 11:42:34,19.91,55.2,986.89,10.67,9.49,3.85
3.11.2018 11:43:33,19.91,55.2,986.88,10.66,9.49,3.85
3.11.2018 11:44:32,19.91,55.2,986.86,10.65,9.48,3.85
3.11.2018 11:45:31,19.91,55.1,986.88,10.65,9.48,3.85
3.11.2018 11:46:30,19.91,55.1,986.89,10.65,9.48,3.85
3.11.2018 11:47:29,19.92,55.1,986.85,10.65,9.48,3.85
3.11.2018 11:48:28,19.92,55.1,986.82,10.64,9.48,3.85
3.11.2018 11:49:27,19.93,55.1,986.80,10.65,9.48,3.85
3.11.2018 11:50:26,19.93,55.1,986.79,10.64,9.48,3.85
3.11.2018 11:51:25,19.93,55.0,986.81,10.64,9.47,3.85
3.11.2018 11:52:24,19.93,55.0,986.80,10.63,9.47,3.85
3.11.2018 11:53:23,19.93,55.0,986.78,10.64,9.47,3.85
3.11.2018 11:54:22,19.93,55.0,986.77,10.63,9.47,3.85
3.11.2018 11:55:21,19.92,55.0,986.77,10.63,9.47,3.85
3.11.2018 11:56:20,19.92,55.0,986.78,10.62,9.46,3.85
3.11.2018 11:57:19,19.92,55.0,986.79,10.63,9.47,3.85
3.11.2018 11:58:18,19.92,55.0,986.77,10.62,9.46,3.84
3.11.2018 11:59:17,19.91,55.0,986.74,10.62,9.46,3.84
3.11.2018 12:0:16,19.90,55.0,986.71,10.61,9.46,3.84
3.11.2018 12:1:15,19.90,55.1,986.73,10.62,9.46,3.84
3.11.2018 12:2:14,19.89,55.1,986.71,10.61,9.46,3.84
3.11.2018 12:3:13,19.89,55.1,986.72,10.61,9.46,3.85
3.11.2018 12:4:12,19.89,55.0,986.73,10.60,9.45,3.85
3.11.2018 12:5:12,19.88,55.1,986.73,10.60,9.45,3.85
3.11.2018 12:6:11,19.87,55.1,986.72,10.59,9.45,3.84
3.11.2018 12:7:10,19.87,55.1,986.73,10.59,9.45,3.85
3.11.2018 12:8:9,19.86,55.1,986.70,10.59,9.45,3.85
3.11.2018 12:9:8,19.86,55.1,986.71,10.59,9.45,3.85
3.11.2018 12:10:7,19.86,55.1,986.69,10.59,9.45,3.84
3.11.2018 12:11:6,19.85,55.1,986.67,10.58,9.44,3.84
3.11.2018 12:12:5,19.85,55.1,986.63,10.59,9.44,3.85
3.11.2018 12:13:4,19.85,55.1,986.65,10.58,9.44,3.84
3.11.2018 12:14:3,19.84,55.1,986.64,10.57,9.44,3.84
3.11.2018 12:15:2,19.84,55.1,986.63,10.58,9.44,3.85
3.11.2018 12:16:1,19.83,55.1,986.62,10.57,9.43,3.85
3.11.2018 12:17:0,19.83,55.1,986.62,10.57,9.43,3.84
3.11.2018 12:17:59,19.83,55.1,986.64,10.57,9.43,3.84
3.11.2018 12:18:58,19.83,55.1,986.68,10.56,9.43,3.84
3.11.2018 12:19:57,19.82,55.1,986.64,10.56,9.43,3.84
3.11.2018 12:20:56,19.82,55.1,986.65,10.56,9.43,3.84
3.11.2018 12:21:55,19.82,55.1,986.65,10.56,9.43,3.85
3.11.2018 12:22:54,19.82,55.1,986.65,10.55,9.43,3.84
3.11.2018 12:23:53,19.82,55.1,986.67,10.56,9.43,3.84
3.11.2018 12:24:52,19.81,55.1,986.70,10.55,9.42,3.84
3.11.2018 12:25:51,19.81,55.1,986.69,10.55,9.42,3.84
3.11.2018 12:26:50,19.81,55.1,986.70,10.55,9.43,3.84
3.11.2018 12:27:49,19.80,55.1,986.74,10.54,9.41,3.84
3.11.2018 12:28:48,19.80,55.2,986.74,10.55,9.42,3.84
3.11.2018 12:29:47,19.80,55.2,986.74,10.55,9.42,3.84
3.11.2018 12:30:46,19.79,55.2,986.73,10.55,9.42,3.84
3.11.2018 12:31:45,19.79,55.2,986.73,10.55,9.42,3.84
3.11.2018 12:32:44,19.79,55.2,986.74,10.54,9.42,3.84
3.11.2018 12:33:43,19.79,55.2,986.74,10.55,9.42,3.84
3.11.2018 12:34:42,19.79,55.2,986.76,10.55,9.42,3.84
3.11.2018 12:35:41,19.79,55.2,986.75,10.55,9.42,3.84
3.11.2018 12:36:40,19.80,55.2,986.76,10.57,9.43,3.84
3.11.2018 12:37:39,19.80,55.2,986.80,10.57,9.44,3.84
3.11.2018 12:38:38,19.80,55.2,986.79,10.57,9.43,3.84
3.11.2018 12:39:37,19.81,55.2,986.79,10.58,9.44,3.84
3.11.2018 12:40:37,19.81,55.2,986.80,10.58,9.44,3.84
3.11.2018 12:41:36,19.82,55.2,986.78,10.59,9.45,3.84
3.11.2018 12:42:35,19.82,55.2,986.79,10.59,9.44,3.84
3.11.2018 12:43:34,19.83,55.2,986.76,10.59,9.45,3.84
3.11.2018 12:44:33,19.84,55.2,986.76,10.60,9.45,3.84
3.11.2018 12:45:32,19.85,55.2,986.73,10.61,9.46,3.85
3.11.2018 12:46:31,19.85,55.2,986.70,10.60,9.46,3.84
3.11.2018 12:47:30,19.86,55.2,986.68,10.61,9.46,3.84
3.11.2018 12:48:29,19.87,55.2,986.69,10.62,9.47,3.84
3.11.2018 12:49:28,19.87,55.2,986.69,10.62,9.47,3.84
3.11.2018 12:50:27,19.88,55.2,986.69,10.63,9.47,3.84
3.11.2018 12:51:26,19.89,55.2,986.67,10.63,9.47,3.84
3.11.2018 12:52:25,19.89,55.2,986.66,10.63,9.47,3.84
3.11.2018 12:53:24,19.90,55.1,986.65,10.64,9.47,3.84
3.11.2018 12:54:23,19.91,55.1,986.65,10.64,9.48,3.84
3.11.2018 12:55:22,19.91,55.1,986.64,10.65,9.48,3.83
3.11.2018 12:56:21,19.91,55.1,986.61,10.64,9.48,3.83
3.11.2018 12:57:20,19.91,55.1,986.61,10.64,9.47,3.84
3.11.2018 12:58:19,19.92,55.1,986.58,10.65,9.48,3.84
3.11.2018 12:59:18,19.93,55.1,986.56,10.65,9.48,3.84
3.11.2018 13:0:17,19.93,55.1,986.56,10.64,9.48,3.84
3.11.2018 13:1:16,19.93,55.0,986.54,10.64,9.47,3.84
3.11.2018 13:2:15,19.93,55.0,986.52,10.64,9.47,3.84
3.11.2018 13:3:14,19.93,55.0,986.46,10.64,9.47,3.84
3.11.2018 13:4:13,19.93,55.0,986.43,10.63,9.47,3.84
3.11.2018 13:5:12,19.93,55.0,986.42,10.63,9.47,3.84
3.11.2018 13:6:11,19.94,55.0,986.41,10.64,9.48,3.84
3.11.2018 13:7:10,19.93,55.0,986.39,10.63,9.47,3.84
3.11.2018 13:8:9,19.93,55.0,986.40,10.63,9.47,3.84
3.11.2018 13:9:8,19.93,55.0,986.39,10.62,9.46,3.84
3.11.2018 13:10:7,19.93,55.0,986.39,10.62,9.46,3.84
3.11.2018 13:11:6,19.93,55.0,986.39,10.62,9.46,3.84
3.11.2018 13:12:5,19.93,55.0,986.41,10.62,9.46,3.83
3.11.2018 13:13:4,19.93,54.9,986.41,10.61,9.45,3.83
3.11.2018 13:14:3,19.93,54.9,986.41,10.61,9.46,3.84
3.11.2018 13:15:2,19.93,54.9,986.42,10.61,9.45,3.84
3.11.2018 13:16:1,19.93,54.9,986.41,10.61,9.45,3.84
3.11.2018 13:17:0,19.93,54.9,986.40,10.60,9.45,3.84
3.11.2018 13:17:59,19.93,54.9,986.40,10.61,9.45,3.84
3.11.2018 13:18:58,19.93,54.9,986.41,10.60,9.45,3.84
3.11.2018 13:19:57,19.92,54.9,986.40,10.60,9.45,3.84
3.11.2018 13:20:56,19.92,54.9,986.37,10.59,9.45,3.84
3.11.2018 13:21:55,19.92,54.9,986.38,10.59,9.44,3.84
3.11.2018 13:22:54,19.91,54.9,986.38,10.58,9.44,3.84
3.11.2018 13:23:53,19.91,54.9,986.40,10.59,9.44,3.83
3.11.2018 13:24:52,19.90,54.9,986.37,10.58,9.44,3.84
3.11.2018 13:25:51,19.90,54.9,986.36,10.58,9.44,3.84
3.11.2018 13:26:50,19.89,54.9,986.35,10.57,9.43,3.84
3.11.2018 13:27:49,19.89,54.9,986.34,10.56,9.43,3.84
3.11.2018 13:28:48,19.89,54.9,986.37,10.56,9.43,3.84
3.11.2018 13:29:47,19.88,54.9,986.33,10.56,9.43,3.83
3.11.2018 13:30:46,19.88,54.9,986.34,10.56,9.43,3.83
3.11.2018 13:31:45,19.88,54.9,986.31,10.56,9.43,3.83
3.11.2018 13:32:44,19.88,54.9,986.30,10.56,9.42,3.84
3.11.2018 13:33:43,19.87,54.9,986.30,10.54,9.42,3.84
3.11.2018 13:34:42,19.87,54.9,986.29,10.55,9.42,3.84
3.11.2018 13:35:41,19.86,54.9,986.27,10.54,9.41,3.83
3.11.2018 13:36:40,19.86,54.9,986.27,10.54,9.41,3.84
3.11.2018 13:37:39,19.85,54.9,986.24,10.53,9.41,3.83
3.11.2018 13:38:38,19.85,55.0,986.27,10.54,9.41,3.83
3.11.2018 13:39:37,19.84,54.9,986.26,10.53,9.41,3.83
3.11.2018 13:40:36,19.83,55.0,986.26,10.52,9.40,3.83
3.11.2018 13:41:35,19.83,55.0,986.25,10.53,9.41,3.83
3.11.2018 13:42:34,19.83,55.0,986.23,10.53,9.41,3.83
3.11.2018 13:43:33,19.83,55.0,986.26,10.53,9.41,3.83
3.11.2018 13:44:33,19.83,55.0,986.23,10.52,9.40,3.83
3.11.2018 13:45:32,19.83,55.0,986.22,10.53,9.41,3.83
3.11.2018 13:46:31,19.83,54.9,986.20,10.52,9.40,3.84
3.11.2018 13:47:30,19.83,55.0,986.19,10.52,9.40,3.83
3.11.2018 13:48:29,19.82,55.0,986.17,10.52,9.40,3.83
3.11.2018 13:49:28,19.82,55.0,986.15,10.52,9.40,3.83
3.11.2018 13:50:27,19.81,55.0,986.15,10.51,9.40,3.83
3.11.2018 13:51:26,19.80,55.0,986.15,10.50,9.39,3.83
3.11.2018 13:52:25,19.80,55.0,986.13,10.50,9.39,3.84
3.11.2018 13:53:24,19.80,55.0,986.11,10.50,9.39,3.84
3.11.2018 13:54:23,19.80,55.0,986.13,10.50,9.39,3.83
3.11.2018 13:55:22,19.79,55.0,986.16,10.50,9.39,3.83
3.11.2018 13:56:21,19.79,55.0,986.15,10.50,9.39,3.83
3.11.2018 13:57:20,19.78,55.0,986.17,10.50,9.39,3.83
3.11.2018 13:58:19,19.78,55.0,986.16,10.50,9.39,3.83
3.11.2018 13:59:18,19.77,55.1,986.15,10.49,9.39,3.83
3.11.2018 14:0:17,19.77,55.1,986.15,10.49,9.39,3.83
3.11.2018 14:1:16,19.77,55.1,986.15,10.50,9.39,3.83
3.11.2018 14:2:15,19.77,55.1,986.16,10.50,9.39,3.83
3.11.2018 14:3:14,19.77,55.1,986.19,10.49,9.39,3.83
3.11.2018 14:4:13,19.78,55.1,986.19,10.51,9.40,3.83
3.11.2018 14:5:12,19.78,55.1,986.20,10.50,9.39,3.83
3.11.2018 14:6:11,19.79,55.1,986.19,10.51,9.40,3.83
3.11.2018 14:7:10,19.80,55.0,986.19,10.52,9.40,3.83
3.11.2018 14:8:9,19.81,55.1,986.17,10.53,9.41,3.83
3.11.2018 14:9:8,19.81,55.0,986.17,10.52,9.41,3.84
3.11.2018 14:10:7,19.82,55.0,986.18,10.53,9.41,3.84
3.11.2018 14:11:6,19.82,55.0,986.16,10.54,9.41,3.83
3.11.2018 14:12:5,19.83,55.0,986.16,10.54,9.42,3.83
3.11.2018 14:13:4,19.84,55.0,986.16,10.55,9.42,3.83
3.11.2018 14:14:3,19.85,55.0,986.17,10.56,9.42,3.83
3.11.2018 14:15:2,19.85,55.0,986.21,10.56,9.43,3.83
3.11.2018 14:16:1,19.86,55.0,986.22,10.57,9.43,3.83
3.11.2018 14:17:0,19.86,55.0,986.19,10.57,9.43,3.83
3.11.2018 14:17:59,19.87,55.0,986.20,10.58,9.44,3.83
3.11.2018 14:18:58,19.88,55.0,986.19,10.58,9.44,3.83
3.11.2018 14:19:57,19.89,55.0,986.17,10.59,9.45,3.83
3.11.2018 14:20:56,19.89,55.0,986.17,10.59,9.44,3.83
3.11.2018 14:21:55,19.90,55.0,986.17,10.59,9.45,3.82
3.11.2018 14:22:55,19.91,55.0,986.18,10.60,9.45,3.83
3.11.2018 14:23:54,19.92,54.9,986.17,10.60,9.45,3.83
3.11.2018 14:24:53,19.93,54.9,986.17,10.61,9.45,3.82
3.11.2018 14:25:52,19.93,54.9,986.15,10.60,9.45,3.82
3.11.2018 14:26:51,19.93,54.9,986.16,10.60,9.45,3.82
3.11.2018 14:27:50,19.93,54.9,986.16,10.60,9.45,3.83
3.11.2018 14:28:49,19.93,54.9,986.13,10.60,9.45,3.83
3.11.2018 14:29:48,19.93,54.9,986.15,10.60,9.45,3.82
3.11.2018 14:30:47,19.93,54.9,986.14,10.60,9.45,3.82
3.11.2018 14:32:42,19.97,56.8,986.09,11.14,9.80,3.79
3.11.2018 14:33:43,19.95,54.2,986.08,10.42,9.33,4.19
3.11.2018 14:34:42,19.88,53.4,986.09,10.13,9.16,4.20
3.11.2018 14:35:42,19.80,54.0,986.07,10.22,9.22,4.20
3.11.2018 14:36:42,19.76,54.2,986.08,10.26,9.24,4.19
3.11.2018 14:37:41,19.76,54.3,986.10,10.27,9.25,4.20
3.11.2018 14:38:41,19.77,54.3,986.08,10.28,9.26,4.20
3.11.2018 14:39:41,19.77,54.2,986.09,10.27,9.25,4.19
